Date,Country,Confirmed_Cases,Deaths,Recovered,Active_Cases,Vaccinations
2021-01-18,Germany,492322,4564,443475,44283,27834695
2021-01-18,France,129566,4913,105947,18706,36945546
2021-01-18,Russia,385539,6126,342265,37148,34223242
2021-01-18,Japan,331791,17234,319395,-4838,34785765
2021-01-18,Canada,882288,18666,833197,30425,17032492
2021-01-18,Australia,48744,13581,28993,6170,9502311
2021-01-19,USA,76457,2820,40425,33212,2590521
2021-01-19,India,571729,1873,527811,42045,15535167
2021-01-19,Brazil,465224,10011,425060,30153,16784351
2021-01-19,UK,991031,2400,986071,2560,13884447
2021-01-19,Germany,134718,14848,97553,22317,21182326
2021-01-19,France,327996,10614,316439,943,43596841
2021-01-19,Russia,9172,5376,-15271,19067,30915330
2021-01-19,Japan,50590,3646,26815,20129,22497572
2021-01-19,Canada,833567,1982,819840,11745,6251950
2021-01-19,Australia,558414,5327,556311,-3224,32905491
2021-01-20,USA,266115,4979,219521,41615,31361504
2021-01-20,India,685258,15542,655558,14158,28696666
2021-01-20,Brazil,887495,3683,865360,18452,48322311
2021-01-20,UK,616580,3982,593176,19422,35029134
2021-01-20,Germany,770883,6772,727371,36740,17250666
2021-01-20,France,547987,8401,513814,25772,2047326
2021-01-20,Russia,39252,1587,31071,6594,26320290
2021-01-20,Japan,184404,867,137663,45874,49471633
2021-01-20,Canada,532551,6656,525609,286,18915108
2021-01-20,Australia,753007,4252,747205,1550,9214588
2021-01-21,USA,141874,1081,131684,9109,12919224
2021-01-21,India,13557,3355,12198,-1996,14251104
2021-01-21,Brazil,518297,18635,473562,26100,30397432
2021-01-21,UK,147228,19562,128080,-414,16514902
2021-01-21,Germany,5734,19530,-9638,-4158,3570129
2021-01-21,France,553751,16894,536233,624,30428196
2021-01-21,Russia,829083,5555,804609,18919,3751698
2021-01-21,Japan,186856,17997,158480,10379,3551843
2021-01-21,Canada,635802,16186,598448,21168,35207116
2021-01-21,Australia,208418,18854,205161,-15597,18174412
2021-01-22,USA,252880,19620,212917,20343,26276167
2021-01-22,India,168192,2576,135733,29883,34674349
2021-01-22,Brazil,691040,4398,646947,39695,36323054
2021-01-22,UK,216465,12505,195185,8775,39094659
2021-01-22,Germany,870288,12796,843515,13977,22072830
2021-01-22,France,148214,6841,139855,1518,23065190
2021-01-22,Russia,145628,7667,111899,26062,40685742
2021-01-22,Japan,377878,2454,330159,45265,39100349
2021-01-22,Canada,769848,19025,757590,-6767,42191738
2021-01-22,Australia,602148,14098,594281,-6231,27448201
2021-01-23,USA,347309,18206,330152,-1049,21179894
2021-01-23,India,431244,12883,417706,655,26809891
2021-01-23,Brazil,450523,581,409106,40836,9150690
2021-01-23,UK,293712,4396,257703,31613,26980350
2021-01-23,Germany,202296,14098,167248,20950,48723500
2021-01-23,France,970745,19569,954158,-2982,18079776
2021-01-23,Russia,173703,13601,132275,27827,372375
2021-01-23,Japan,787756,6213,749096,32447,6426677
2021-01-23,Canada,722873,10773,685328,26772,7315608
2021-01-23,Australia,743207,9914,723635,9658,12661160
2021-01-24,USA,674610,13965,663504,-2859,19452064
2021-01-24,India,376427,2862,366173,7392,12282075
2021-01-24,Brazil,581922,5935,575988,-1,21587789
2021-01-24,UK,427164,11170,423377,-7383,18352513
2021-01-24,Germany,14966,18152,8868,-12054,47968980
2021-01-24,France,746242,313,744055,1874,19345236
2021-01-24,Russia,683134,5544,675785,1805,29559983
2021-01-24,Japan,62162,4627,32604,24931,25952162
2021-01-24,Canada,718824,9220,681023,28581,46711779
2021-01-24,Australia,409633,15141,365210,29282,8817141
2021-01-25,USA,986443,13766,943082,29595,46286747
2021-01-25,India,430008,11032,414171,4805,48073990
2021-01-25,Brazil,630551,5698,600327,24526,954910
2021-01-25,UK,852453,18364,812693,21396,16511518
2021-01-25,Germany,174243,7465,126443,40335,30588109
2021-01-25,France,640375,10062,619115,11198,7054627
2021-01-25,Russia,473625,3259,447480,22886,12755637
2021-01-25,Japan,252062,11662,230794,9606,41929291
2021-01-25,Canada,590004,7682,585082,-2760,37501588
2021-01-25,Australia,856097,10455,851052,-5410,32029629
2021-01-26,USA,573089,15623,555655,1811,35873687
2021-01-26,India,494918,19170,462157,13591,36258851
2021-01-26,Brazil,37307,8736,-3855,32426,44045259
2021-01-26,UK,330381,15442,313502,1437,14170541
2021-01-26,Germany,88844,5609,46386,36849,19449419
2021-01-26,France,368067,4625,358647,4795,42706661
2021-01-26,Russia,578293,3893,562668,11732,41855710
2021-01-26,Japan,425531,6572,386625,32334,3556433
2021-01-26,Canada,819125,6471,796894,15760,21045208
2021-01-26,Australia,400294,19317,353857,27120,13222482
2021-01-27,USA,652122,2428,646210,3484,14911972
2021-01-27,India,580808,19878,549695,11235,33439480
2021-01-27,Brazil,887509,8838,838693,39978,17489365
2021-01-27,UK,289034,18739,276255,-5960,25941705
2021-01-27,Germany,257516,9718,242357,5441,39437810
2021-01-27,France,884602,5405,879823,-626,11690488
2021-01-27,Russia,185761,17443,178552,-10234,44827346
2021-01-27,Japan,39821,7308,17580,14933,25440831
2021-01-27,Canada,938779,19445,924922,-5588,1074646
2021-01-27,Australia,96338,5985,78946,11407,20393011
2021-01-28,USA,981601,12285,938357,30959,25511746
2021-01-28,India,675453,19930,651182,4341,19467810
2021-01-28,Brazil,117673,4103,82314,31256,22515908
2021-01-28,UK,216440,11889,204154,397,31097708
2021-01-28,Germany,275186,3619,261052,10515,20957899
2021-01-28,France,438131,9070,422323,6738,22978269
2021-01-28,Russia,554367,10442,526665,17260,7094807
2021-01-28,Japan,763565,16090,747292,183,37730900
2021-01-28,Canada,613722,2691,580680,30351,9913111
2021-01-28,Australia,335593,15085,312346,8162,139662
2021-01-29,USA,676162,19350,658356,-1544,35875837
2021-01-29,India,105086,16811,71461,16814,14091027
2021-01-29,Brazil,492887,2219,466662,24006,32822828
2021-01-29,UK,498046,18515,468819,10712,27097441
2021-01-29,Germany,275296,16779,239368,19149,1950120
2021-01-29,France,440254,6501,406159,27594,6090889
2021-01-29,Russia,482093,5541,460066,16486,48404193
2021-01-29,Japan,743169,18651,734182,-9664,36459666
2021-01-29,Canada,649310,15467,622836,11007,12825843
2021-01-29,Australia,137994,17797,133636,-13439,5898156
2021-01-30,USA,108125,1566,88820,17739,963298
2021-01-30,India,153163,3707,105878,43578,42420935
2021-01-30,Brazil,358948,9693,324545,24710,5706598
2021-01-30,UK,695759,10851,670383,14525,27832356
2021-01-30,Germany,168620,10456,167217,-9053,15448398
2021-01-30,France,525515,13408,494081,18026,7682296
2021-01-30,Russia,916514,17132,904912,-5530,19850043
2021-01-30,Japan,920639,16965,891314,12360,6006854
2021-01-30,Canada,992787,16243,969405,7139,20962839
2021-01-30,Australia,275483,1824,268096,5563,40378616
2021-01-31,USA,627845,2744,584243,40858,6295702
2021-01-31,India,371662,11173,331119,29370,9708379
2021-01-31,Brazil,960663,17001,934282,9380,16665708
2021-01-31,UK,69767,471,66479,2817,19993961
2021-01-31,Germany,586176,8361,545870,31945,37073031
2021-01-31,France,598914,7954,579716,11244,48791360
2021-01-31,Russia,602454,15458,591121,-4125,1066594
2021-01-31,Japan,12032,16768,-33030,28294,19943890
2021-01-31,Canada,788822,15917,743098,29807,39840725
2021-01-31,Australia,384213,15209,362969,6035,47222689
2021-02-01,USA,672360,2063,649325,20972,13852016
2021-02-01,India,151156,2894,133870,14392,16569601
2021-02-01,Brazil,920192,5840,914090,262,14999062
2021-02-01,UK,950403,12716,906787,30900,16639113
2021-02-01,Germany,627643,15018,608718,3907,38491188
2021-02-01,France,538807,18018,493667,27122,26667727
2021-02-01,Russia,211341,9260,191191,10890,28119534
2021-02-01,Japan,619154,756,607360,11038,10788765
2021-02-01,Canada,688458,18225,647446,22787,41637143
2021-02-01,Australia,665264,2226,625798,37240,19360348
2021-02-02,USA,349304,8131,329106,12067,42995730
2021-02-02,India,457917,3700,433500,20717,30172565
2021-02-02,Brazil,397086,17082,358233,21771,2638756
2021-02-02,UK,607177,16422,591106,-351,26460455
2021-02-02,Germany,132312,18961,109752,3599,46238604
2021-02-02,France,596771,19681,568548,8542,36078093
2021-02-02,Russia,5816,19048,-1483,-11749,9249417
2021-02-02,Japan,862078,8868,847727,5483,12135685
2021-02-02,Canada,102457,6701,56849,38907,4756729
2021-02-02,Australia,85410,8793,50030,26587,45379991
2021-02-03,USA,887652,19613,863115,4924,6207766
2021-02-03,India,552075,14118,545951,-7994,35559587
2021-02-03,Brazil,899092,17275,879470,2347,29562320
2021-02-03,UK,685512,9769,639575,36168,42831046
2021-02-03,Germany,640750,13678,607664,19408,35790020
2021-02-03,France,611410,2859,586874,21677,7788151
2021-02-03,Russia,923802,18300,874136,31366,35114065
2021-02-03,Japan,897929,16362,879064,2503,14843294
2021-02-03,Canada,814779,16713,778958,19108,20419566
2021-02-03,Australia,798086,9810,794093,-5817,13719156
2021-02-04,USA,390998,13865,356324,20809,6065588
2021-02-04,India,252102,13431,235220,3451,32333186
2021-02-04,Brazil,774118,11972,730902,31244,27830100
2021-02-04,UK,679475,5012,640529,33934,35050942
2021-02-04,Germany,403107,16884,372049,14174,49033602
2021-02-04,France,826923,19656,804043,3224,10576069
2021-02-04,Russia,199060,878,160171,38011,43434509
2021-02-04,Japan,458794,14142,457066,-12414,10012937
2021-02-04,Canada,10770,9731,-26596,27635,21558636
2021-02-04,Australia,691944,12075,666657,13212,9395168
2021-02-05,USA,557183,7629,524177,25377,26389611
2021-02-05,India,660434,5331,618401,36702,48276324
2021-02-05,Brazil,991805,6471,968698,16636,41449342
2021-02-05,UK,247795,6133,208735,32927,3432090
2021-02-05,Germany,98252,425,74118,23709,5510228
2021-02-05,France,163899,19323,160626,-16050,34729515
2021-02-05,Russia,920277,14632,913232,-7587,15196094
2021-02-05,Japan,785285,8564,771460,5261,37801137
2021-02-05,Canada,445913,19438,441079,-14604,4216849
2021-02-05,Australia,73707,15179,25812,32716,19227225
2021-02-06,USA,791050,9398,780773,879,31738387
2021-02-06,India,53832,11530,52542,-10240,20779097
2021-02-06,Brazil,209344,7573,171662,30109,11950253
2021-02-06,UK,143951,15467,98438,30046,39948505
2021-02-06,Germany,971219,535,954256,16428,46441953
2021-02-06,France,286960,13770,266847,6343,22086753
2021-02-06,Russia,740640,4583,691276,44781,45366905
2021-02-06,Japan,359965,230,341490,18245,7143229
2021-02-06,Canada,299257,9223,273934,16100,42367989
2021-02-06,Australia,907750,6864,875756,25130,27124781
2021-02-07,USA,764514,19701,744110,703,14937397
2021-02-07,India,773360,19489,746580,7291,47158898
2021-02-07,Brazil,592126,13418,554329,24379,37432879
2021-02-07,UK,616111,17290,596975,1846,42737495
2021-02-07,Germany,585851,6441,571612,7798,24240904
2021-02-07,France,325587,18395,283164,24028,10297845
2021-02-07,Russia,495824,3814,474421,17589,20120981
2021-02-07,Japan,526420,3540,480142,42738,14770226
2021-02-07,Canada,640008,16762,617120,6126,38749001
2021-02-07,Australia,764860,8521,749920,6419,23815166
2021-02-08,USA,233243,16738,186347,30158,47908453
2021-02-08,India,256560,471,212323,43766,17334416
2021-02-08,Brazil,665821,1177,637562,27082,9862209
2021-02-08,UK,517104,13649,482639,20816,23609548
2021-02-08,Germany,153326,11692,149428,-7794,1571787
2021-02-08,France,687002,9912,664893,12197,44444082
2021-02-08,Russia,49992,13809,10514,25669,9287876
2021-02-08,Japan,113684,3693,74020,35971,29257543
2021-02-08,Canada,268839,4976,232039,31824,19292976
2021-02-08,Australia,331099,12097,288729,30273,9555085
2021-02-09,USA,9644,12200,-794,-1762,13493932
2021-02-09,India,851999,1116,848636,2247,23134199
2021-02-09,Brazil,626118,14383,578558,33177,35066046
2021-02-09,UK,753191,2520,743569,7102,30731921
2021-02-09,Germany,717968,13771,694139,10058,12222508
2021-02-09,France,308884,2593,291910,14381,48378617
2021-02-09,Russia,486098,9123,459958,17017,28825955
2021-02-09,Japan,734998,12514,686235,36249,32508141
2021-02-09,Canada,232092,15241,213142,3709,26045358
2021-02-09,Australia,873430,10659,872153,-9382,34326032
2021-02-10,USA,629713,16672,608349,4692,24422176
2021-02-10,India,261847,18000,254409,-10562,38721450
2021-02-10,Brazil,130477,3477,125487,1513,32093746
2021-02-10,UK,870271,1203,854974,14094,26531737
2021-02-10,Germany,741290,7253,738088,-4051,9140930
2021-02-10,France,602123,5368,594207,2548,23414876
2021-02-10,Russia,70114,3004,25028,42082,29734240
2021-02-10,Japan,422756,13250,375670,33836,32257859
2021-02-10,Canada,99200,3021,79902,16277,20414928
2021-02-10,Australia,982029,14292,943103,24634,986284
2021-02-11,USA,184328,5241,152540,26547,37434744
2021-02-11,India,335411,18594,323974,-7157,36351519
2021-02-11,Brazil,623188,1977,604912,16299,45768096
2021-02-11,UK,865338,11230,832845,21263,10685778
2021-02-11,Germany,727641,6851,702957,17833,19955782
2021-02-11,France,814250,9271,773315,31664,40541639
2021-02-11,Russia,767134,18452,728712,19970,36654090
2021-02-11,Japan,302506,9346,265148,28012,12042573
2021-02-11,Canada,462163,17430,447900,-3167,7294665
2021-02-11,Australia,798436,20000,786295,-7859,35282038
2021-02-12,USA,723312,2406,687654,33252,761568
2021-02-12,India,112930,10418,99981,2531,44040347
2021-02-12,Brazil,716505,16643,682627,17235,15658173
2021-02-12,UK,11543,9000,3550,-1007,8402652
2021-02-12,Germany,627831,18975,597339,11517,45322906
2021-02-12,France,265256,5662,246001,13593,28902887
2021-02-12,Russia,314896,3942,292073,18881,47280855
2021-02-12,Japan,384939,10521,365519,8899,17205085
2021-02-12,Canada,501793,12373,486625,2795,9355474
2021-02-12,Australia,590847,15791,571297,3759,42900674
2021-02-13,USA,523100,15918,481028,26154,48178699
2021-02-13,India,228741,8160,216350,4231,8635148
2021-02-13,Brazil,552392,6178,534644,11570,25812286
2021-02-13,UK,335224,4800,293601,36823,27143945
2021-02-13,Germany,844844,11888,835924,-2968,9325470
2021-02-13,France,366862,4041,324027,38794,25193080
2021-02-13,Russia,530409,8341,528548,-6480,24853984
2021-02-13,Japan,906901,16659,866403,23839,12236714
2021-02-13,Canada,980095,12547,957346,10202,23338127
2021-02-13,Australia,436549,2316,406264,27969,4228148
2021-02-14,USA,768576,17147,756917,-5488,406360
2021-02-14,India,534622,7196,500417,27009,24167801
2021-02-14,Brazil,205468,18810,183382,3276,42694222
2021-02-14,UK,727978,19129,709416,-567,10958909
2021-02-14,Germany,541352,1255,508502,31595,20110159
2021-02-14,France,360934,11512,341737,7685,46957999
2021-02-14,Russia,975287,12334,969294,-6341,44587360
2021-02-14,Japan,357159,7092,322955,27112,25853427
2021-02-14,Canada,449499,9280,442672,-2453,20744732
2021-02-14,Australia,978159,5222,963839,9098,40977469
2021-02-15,USA,905223,15379,898501,-8657,31549724
2021-02-15,India,508082,6769,501867,-554,15456727
2021-02-15,Brazil,883938,4447,866259,13232,20477993
2021-02-15,UK,307609,7147,272837,27625,8443053
2021-02-15,Germany,736530,6024,729669,837,41560246
2021-02-15,France,682244,14561,675851,-8168,41963500
2021-02-15,Russia,358570,18303,347438,-7171,40088367
2021-02-15,Japan,373200,6747,332112,34341,13224231
2021-02-15,Canada,521895,2142,477697,42056,873220
2021-02-15,Australia,205015,19482,178711,6822,13734810
2021-02-16,USA,897224,11100,884798,1326,2149928
2021-02-16,India,860283,3715,825111,31457,36528045
2021-02-16,Brazil,833060,14708,792422,25930,26812576
2021-02-16,UK,910410,17060,866247,27103,1035694
2021-02-16,Germany,146312,13401,112970,19941,24167238
2021-02-16,France,880298,10162,842325,27811,47520560
2021-02-16,Russia,535236,7034,530566,-2364,18354554
2021-02-16,Japan,651926,16403,622436,13087,41710849
2021-02-16,Canada,939210,4646,925282,9282,48849602
2021-02-16,Australia,790135,374,757930,31831,41708609
2021-02-17,USA,999609,5648,996945,-2984,19553506
2021-02-17,India,434602,3970,418434,12198,30792468
2021-02-17,Brazil,88656,9415,41603,37638,21496018
2021-02-17,UK,27092,9868,10181,7043,41480590
2021-02-17,Germany,248627,2661,211736,34230,7835936
2021-02-17,France,510048,14795,472881,22372,25670195
2021-02-17,Russia,552907,2483,510622,39802,5514072
2021-02-17,Japan,393193,1703,353388,38102,29328779
2021-02-17,Canada,56912,10249,40716,5947,18163160
2021-02-17,Australia,422857,18427,396851,7579,19331122
2021-02-18,USA,461139,1346,418303,41490,3655751
2021-02-18,India,712567,18587,673752,20228,15774452
2021-02-18,Brazil,935640,9946,910700,14994,21403132
2021-02-18,UK,938586,13776,889955,34855,3707710
2021-02-18,Germany,777553,14458,750553,12542,48007744
2021-02-18,France,553834,6358,520679,26797,40937194
2021-02-18,Russia,544647,6363,531251,7033,30452611
2021-02-18,Japan,208541,11307,169463,27771,32314569
2021-02-18,Canada,975411,16031,952267,7113,41743014
2021-02-18,Australia,129455,16926,118738,-6209,17207858
2021-02-19,USA,561275,5725,540110,15440,29196681
2021-02-19,India,127342,17838,122648,-13144,22392154
2021-02-19,Brazil,751121,14855,735680,586,32550107
2021-02-19,UK,172099,14507,142328,15264,17718055
2021-02-19,Germany,999035,7088,995853,-3906,27376565
2021-02-19,France,272107,653,262050,9404,38033896
2021-02-19,Russia,919084,2735,903432,12917,43842840
2021-02-19,Japan,271997,9017,261377,1603,1342442
2021-02-19,Canada,773808,18775,751985,3048,14453402
2021-02-19,Australia,830445,14643,825773,-9971,19914229
2021-02-20,USA,276860,16535,246911,13414,38565610
2021-02-20,India,906561,16479,876522,13560,14316627
2021-02-20,Brazil,705484,5609,693291,6584,41543248
2021-02-20,UK,664487,8206,620072,36209,2622387
2021-02-20,Germany,196556,16163,180690,-297,689896
2021-02-20,France,277407,11888,253643,11876,12639516
2021-02-20,Russia,105946,200,78323,27423,30037632
2021-02-20,Japan,479879,6661,434185,39033,3158056
2021-02-20,Canada,52956,10870,9957,32129,25755447
2021-02-20,Australia,449814,14915,438298,-3399,22128280
2021-02-21,USA,698031,13980,673048,11003,33794043
2021-02-21,India,274489,2908,242340,29241,11701759
2021-02-21,Brazil,788103,8372,759055,20676,14065314
2021-02-21,UK,491134,16626,470051,4457,30265276
2021-02-21,Germany,529543,6493,488926,34124,49695763
2021-02-21,France,476469,16558,444033,15878,13651031
2021-02-21,Russia,954267,10414,918479,25374,29364159
2021-02-21,Japan,495958,17099,467715,11144,39849083
2021-02-21,Canada,109667,7828,89136,12703,14788053
2021-02-21,Australia,59794,1586,40808,17400,15957513
2021-02-22,USA,51080,14251,14760,22069,29065671
2021-02-22,India,829580,11946,787625,30009,35643924
2021-02-22,Brazil,516017,6720,487721,21576,28679819
2021-02-22,UK,916780,1941,890711,24128,20203660
2021-02-22,Germany,446114,17434,422585,6095,1589420
2021-02-22,France,704914,16806,685079,3029,15289783
2021-02-22,Russia,894622,9654,892743,-7775,14554430
